device,sample,times,process,task,Xvel_mean,Xvel_var,Xvel_std,Xvel_max,Xvel_min,Xvel_pk,Xvel_mid,Xvel_rms,Xvel_abs_xbar,Xvel_r,Xvel_S,Xvel_K,Yvel_mean,Yvel_var,Yvel_std,Yvel_max,Yvel_min,Yvel_pk,Yvel_mid,Yvel_rms,Yvel_abs_xbar,Yvel_r,Yvel_S,Yvel_K,Zvel_mean,Zvel_var,Zvel_std,Zvel_max,Zvel_min,Zvel_pk,Zvel_mid,Zvel_rms,Zvel_abs_xbar,Zvel_r,Zvel_S,Zvel_K,knee_mean,knee_var,knee_std,knee_max,knee_min,knee_pk,knee_mid,knee_rms,knee_abs_xbar,knee_r,knee_S,knee_K,ankle_mean,ankle_var,ankle_std,ankle_max,ankle_min,ankle_pk,ankle_mid,ankle_rms,ankle_abs_xbar,ankle_r,ankle_S,ankle_K
MOCAP,sample11,time01,go,task_normal,0.07802132198581561,0.007063744013475461,0.08404608267775161,0.4171447666666756,0.0025209666666705386,0.4171447666666756,0.045727299999998534,0.11467811778142233,0.0780213219858156,0.06196990066073333,1.9871690682054228,6.523043712058106,1.0079388380851069,1.3141877593106286,1.1463802856428702,3.3183105666666446,0.004722066666666033,3.3183105666666446,0.3107177833333348,1.5264758303461559,1.0079388380851064,0.6501617914878717,0.7721656368434408,1.9365410248116386,0.2529823169503545,0.07315764641761607,0.2704767021715846,0.9350921666666346,0.007312033333337219,0.9350921666666346,0.1179356833333362,0.3703480783090224,0.2529823169503543,0.18144061112586093,0.9817295068421185,2.5983957186506963,168.52780193199476,118.75225325794597,10.897350744926309,178.25699089848453,141.86195995673776,178.25699089848453,174.33652469819023,168.87975686057706,168.52780193199484,168.3440568361161,-1.2132040887477216,2.9296479820410033,101.7387435676308,41.37908383661015,6.432657602935986,113.1516102722422,89.53726981922505,113.1516102722422,102.35869906487511,101.94190024988136,101.7387435676308,101.63616171436948,-0.21451237986421945,1.8443817323105811
MOCAP,sample12,time01,go,task_normal,0.14660847742857186,0.011612871829957976,0.10776303554539458,0.4977379000000413,0.004427066666669291,0.4977379000000413,0.12200099999999306,0.1819530639584891,0.14660847742857186,0.12516953584894855,0.785485170982035,2.919345154780662,1.3688609276190484,1.909718128468277,1.3819255148047151,3.8346415333336537,0.024617533333329944,3.8346415333336537,0.6729878833333005,1.9451216845303947,1.368860927619049,0.9424852421885691,0.5261506037568344,1.6369365828815727,0.32448422647618946,0.08246564078309113,0.2871683143786778,0.985631299999961,0.006504566666663671,0.985631299999961,0.23906898333333315,0.4333078051627297,0.32448422647618946,0.24762106448659765,0.5326509557313949,1.9417133730648164,163.53023043063968,81.53299091094226,9.029562055323739,174.87748635553632,142.41542380032146,174.87748635553632,166.6010211578565,163.77933097802378,163.53023043063956,163.40159898706386,-1.0632617372655042,2.8505934022426525,101.21042085457093,58.68593871000435,7.660674820797731,128.824837388811,90.13668168297131,128.824837388811,99.03383813376803,101.49992723282794,101.21042085457093,101.07183633910235,1.3460736237781674,4.530501164857921
MOCAP,sample13,time01,go,task_normal,0.14632044851851836,0.038770402133353365,0.19690201150154196,1.1190027666666869,0.00704240000000314,1.1190027666666869,0.08873165000000137,0.24531627705477216,0.14632044851851836,0.11313335700620332,3.312203283324545,14.511027963402285,1.2612353321296295,1.5596470653358891,1.2488583047471356,3.7384928666666806,0.02301429999999446,3.7384928666666806,0.7080515500000014,1.774925809251764,1.2612353321296297,0.9039037299692966,0.6491836712145104,1.9139724277446053,0.28900809527777765,0.07204727612238457,0.2684162366966361,0.943954466666654,0.006606299999999908,0.943954466666654,0.18141428333333476,0.39442737640594056,0.2890080952777776,0.22199545274065471,0.8078801652308876,2.487608242878756,157.13423051924931,30.975622016545422,5.565574724729282,168.47013480167558,143.73342016014217,168.47013480167558,158.39747535754398,157.23276383404678,157.13423051924943,157.0840925658877,-0.9137754713280236,3.220357536300447,122.44461954712335,59.797089721886465,7.73285779785756,148.7241160827777,110.97217675571379,148.7241160827777,120.85441936562425,122.68855670257791,122.44461954712335,122.32717411083291,1.3734567030654368,4.8551447507293775
MOCAP,sample14,time01,go,task_normal,0.0851950596832255,0.0055156448558844814,0.0742673875660406,0.3425302999999971,0.005024233333333087,0.3425302999999971,0.058528133333333086,0.1130214273946,0.08519505968322551,0.07117222827094073,1.3342047401426338,4.010525035107596,1.066015186465083,1.3791023183692341,1.1743518716165244,3.4561848999999754,0.004536966666675861,3.4561848999999754,0.3671468333333246,1.586029853484297,1.0660151864650833,0.6899270794635979,0.7237206575546268,1.9383140462304693,0.2354623750179983,0.06255398422231705,0.25010794514032747,0.9536148000000196,0.0029365666666669107,0.9536148000000196,0.13067039999999963,0.343506207034798,0.23546237501799833,0.16829753323330246,1.0775600406087449,3.1374939826168813,160.97736442678288,180.71297063774182,13.442952452409472,175.24599256132083,127.50156775975829,175.24599256132083,165.88924082751262,161.53768856966786,160.977364426783,160.68182733914588,-1.1128179670316987,2.925086679547306,109.9528489817828,54.52090136240236,7.3838270133043045,133.3388504449824,98.10508305085604,133.3388504449824,109.22294826831492,110.20049864031081,109.95284898178286,109.83210548530211,0.91143766780398,3.7332678248678466
MOCAP,sample15,time01,go,task_normal,0.11708719237804878,0.009209638430305606,0.09596686110478765,0.39252389999999465,0.005058800000000735,0.39252389999999465,0.08196513333333372,0.15139038625117449,0.11708719237804875,0.09818353820326667,0.9862595434126108,2.8290159104221644,1.1862967192073175,1.6159526443503711,1.271201260363744,3.697731533333412,0.007722966666662213,3.697731533333412,0.4997222999999985,1.7387502840696876,1.1862967192073177,0.7846227018756465,0.6738478464779513,1.864333828443116,0.30446542825203243,0.09223755294095488,0.3037063597308342,1.0108602000000217,0.0018943666666599984,1.0108602000000217,0.1970131000000016,0.4300427303671675,0.3044654282520324,0.21574222884728683,0.7476119184022225,2.256783244887429,163.32945246273508,105.72554677208564,10.28229287523389,173.81047548242006,138.9883722168962,173.81047548242006,167.3500089511151,163.65278973653008,163.32945246273505,163.16128241522654,-1.1332007683421057,2.8894251074258115,115.6588385243651,67.73670571043087,8.23023120637755,139.27760523982,103.04595363011818,139.27760523982,114.93818725772992,115.95129854605156,115.65883852436507,115.5161875351183,0.8529527798244878,3.33561066956231
MOCAP,sample16,time01,go,task_normal,0.09653130719351566,0.006582203335187911,0.08113077920979134,0.5262339666666774,0.0068334000000004405,0.5262339666666774,0.07466453333333424,0.1260971712754763,0.09653130719351566,0.08107202840952761,1.5370535665200509,6.65020750399757,1.1505946631205677,1.5460613663794787,1.2434071603378671,3.615541833333299,0.007747400000002346,3.615541833333299,0.4580728999999983,1.6940866108853503,1.150594663120569,0.7665233603862827,0.6697227100302204,1.784148035780599,0.2926893549138804,0.08956266448390107,0.2992702198413686,1.0534311999999924,0.0024148000000001548,1.0534311999999924,0.17179313333333676,0.4186044946770216,0.29268935491388043,0.213104159121585,0.944395720599458,2.6615919937982335,154.98249819211355,336.19563058187,18.335638264916494,173.5116272047651,112.72918997984364,173.5116272047651,163.64188159763071,156.06335372678097,154.98249819211364,154.39732963968072,-1.1116252863846032,2.7957735074356527,102.32178184527768,85.79040989912565,9.262311261187763,130.86223749245798,88.82183390712787,130.86223749245798,100.20431985265735,102.74014526898301,102.32178184527768,102.1234064704998,1.402363721255053,4.5596806745823
MOCAP,sample17,time01,go,task_normal,0.07779595966029741,0.003937515890286707,0.06274962860676314,0.3029352666666602,0.004012033333331621,0.3029352666666602,0.0526792333333338,0.0999486229507607,0.07779595966029736,0.06618144697271462,1.166120977547101,3.6746865360011016,1.2097252038216546,1.5085048382493507,1.228212049382903,3.6736572333332007,0.00116373333332768,3.6736572333332007,0.676806633333404,1.7239315261954846,1.209725203821654,0.8124284722299862,0.5242457192925052,1.6723963034099616,0.36462462193913636,0.1352451905778641,0.36775697216757713,1.2115854999999427,0.005000333333333561,1.2115854999999427,0.18648683333331664,0.5178767280947483,0.3646246219391365,0.26208043774225065,0.7198712600768944,2.050216983789624,158.7698826685795,313.31997611624007,17.700846762690198,176.74798755707016,121.95942149849088,176.74798755707016,166.74259874109663,159.7535464980691,158.7698826685795,158.24973594227282,-0.8241956437895956,2.1131888316335785,99.05254319000129,101.11494136618624,10.055592541774265,118.63023748358317,28.828934412891527,118.63023748358317,99.64953909710155,99.5616454955082,99.05254319000129,98.73724142006768,-2.619008570936372,17.558732529975394
MOCAP,sample18,time01,go,task_normal,0.0724642544326243,0.0032998266306700236,0.057444117459231836,0.27747726666666267,0.004265300000000846,0.27747726666666267,0.05214666666666688,0.09247104844839885,0.07246425443262434,0.0617918099947064,1.0780099042437008,3.3905922430882183,0.9983217038120568,1.181675763852366,1.087049108298409,3.036714699999973,0.01842860000000182,3.036714699999973,0.3485366833333394,1.4759139501185612,0.9983217038120562,0.6790464832370369,0.729295898054817,1.8459938030709468,0.2281905302304966,0.04951682290414844,0.22252375806674765,0.7875035666666591,0.003721099999999986,0.7875035666666591,0.12502645000000256,0.3187283184642112,0.2281905302304967,0.17256362867642888,0.8982765595269748,2.5729351496466877,155.47694450425044,265.4751935618128,16.293409513107218,171.5061715374104,116.89586498428939,171.5061715374104,163.90567831498495,156.32835784316154,155.4769445042504,155.02020062398338,-1.141134193271601,2.7921108254631997,132.545945325872,57.919489247520744,7.610485480409298,153.1993223846898,119.10175648385643,153.1993223846898,132.43487961293383,132.76425389229044,132.5459453258719,132.43830549591235,0.6089658199576402,3.021822744709859
MOCAP,sample19,time01,go,task_normal,0.09641546859142618,0.005436684087245592,0.07373387340460008,0.3450594666666736,0.0032132666666671154,0.3450594666666736,0.0788744666666661,0.12137803207726622,0.09641546859142607,0.08249014038738277,1.0077987550502967,3.510545580612785,1.2970467860892387,1.7002350184073263,1.3039306033709486,3.779679366666634,0.005389399999999899,3.779679366666634,0.5988240666666542,1.8391751911418746,1.297046786089238,0.8870849077947909,0.540384283941764,1.6950609292908794,0.3222046585301835,0.10055929550341365,0.31711085680470424,1.1218566666666592,0.0025774666666668416,1.1218566666666592,0.21014759999999708,0.4520786850560041,0.32220465853018354,0.234323574818806,0.8137239826388616,2.4880322903902634,143.12231022670738,253.87700809077762,15.933518383921914,159.829778043973,110.08164911378475,159.829778043973,151.5649001129912,144.00650225847664,143.12231022670736,142.65374739132955,-0.8592045821224171,2.211566026854641,111.8157901934505,71.18855235313067,8.437330878490583,136.4912523796634,100.22596480435622,136.4912523796634,109.11919105519243,112.13366795453929,111.81579019345062,111.66201149384,1.0373213994870845,3.434243280251874
MOCAP,sample20,time01,go,task_normal,0.14834958626373604,0.0326146978881169,0.18059539830271673,0.9096233333333265,0.0026817333333330634,0.9096233333333265,0.07961476666666663,0.23371413657016674,0.14834958626373618,0.11049503329507772,2.351619001354045,8.856606242107611,1.2716174558608055,1.6009671769443186,1.2652933165651032,3.72172036666664,0.008105466666663737,3.72172036666664,0.7079518666666735,1.7938723842554212,1.2716174558608064,0.8699611465653986,0.5357133195755339,1.7289714940560597,0.2786073057692311,0.0643771972981953,0.2537266192148457,0.8582280333333414,0.002434933333343766,0.8582280333333414,0.19907174999999977,0.3768278494567315,0.2786073057692308,0.21250505802267403,0.6940565930713289,2.2133372727599205,142.10883677730243,234.3485711350143,15.308447704944298,160.8647225066483,111.550952191642,160.8647225066483,148.76565486873233,142.93099755243082,142.10883677730237,141.67554468424999,-0.7978399436036728,2.1936333131083376,114.09858339521033,59.77966160308528,7.731730828416447,141.47214438851293,104.93481720264303,141.47214438851293,111.6503255566884,114.36024831381253,114.09858339521033,113.97367244302413,1.5563546084129847,5.118454560953658
MOCAP,sample21,time01,go,task_normal,0.11003896342342341,0.009513840038973426,0.09753891551054597,0.507624833333341,0.004217533333333375,0.507624833333341,0.07126388333333367,0.14704561710664807,0.11003896342342341,0.09278336278909582,1.728881807678045,6.026129594468638,1.2306417333333333,1.7612114705338202,1.3271064277343472,3.9344604333334185,0.011735033333322953,3.9344604333334185,0.5089070499999936,1.8098868877240617,1.2306417333333326,0.8331625452332554,0.7311873364871408,1.9058091747943664,0.2936855574774777,0.09665247308478468,0.3108898085894497,1.083572899999993,0.0037409666666738503,1.083572899999993,0.134218333333334,0.4276723977013733,0.2936855574774776,0.20738978837794944,0.8779534871668033,2.3926384208351617,146.1671181747391,269.05624855852716,16.402934144796387,163.17162716298387,108.04588975375792,163.17162716298387,154.36831832362375,147.08461062961914,146.167118174739,145.67356868794303,-1.0867450213998717,2.7290056844469497,102.50485450460073,39.07167344578239,6.25073383258177,121.67770021777444,89.62511332535286,121.67770021777444,102.14398813310402,102.69526216167498,102.50485450460074,102.410231655848,0.3446093828752012,3.302938805554089
MOCAP,sample22,time01,go,task_normal,0.12096583209169046,0.011272115445440281,0.10617021920218626,0.44650346666668006,0.004925066666666607,0.44650346666668006,0.07810056666666841,0.160949830627669,0.12096583209169041,0.09981025193300189,1.1849574163338878,3.528780816311918,1.3603656235912134,1.6102376624848367,1.2689514027277942,3.506266300000069,0.006445333333334299,3.506266300000069,0.7842498999999942,1.8603312318868244,1.3603656235912143,0.977774874499736,0.3666617599209588,1.4520315212065664,0.27374652072588346,0.06559157670178399,0.25610852524229644,0.8108205333333264,0.007776366666670419,0.8108205333333264,0.17451196666667068,0.3748716237744736,0.2737465207258835,0.20803735965120876,0.6675016535133285,1.9397712860244583,166.39685711185632,100.30377868837641,10.015177416719906,177.97659305112768,145.4721615400679,177.97659305112768,170.36180846643708,166.6979838972023,166.39685711185632,166.24152563321434,-0.9360232094638546,2.384054710296483,101.98446944105348,23.213847918031895,4.818075125818598,115.11564702720534,92.15923251106841,115.11564702720534,101.96226295480909,102.09821670867319,101.98446944105352,101.9276508861711,0.1402824499434555,2.7961185783776408
MOCAP,sample23,time01,go,task_normal,0.10125519438775497,0.008873448942606815,0.09419898588948192,0.42109770000000896,0.0039023666666666806,0.42109770000000896,0.06808743333333411,0.13829701129492597,0.10125519438775497,0.08218270665866197,1.321021740834759,3.885287224469316,1.2228193683673472,1.6538479194524567,1.2860201862538772,3.7171305333333673,0.004880799999995554,3.7171305333333673,0.5786478666666682,1.7745802678680858,1.2228193683673474,0.8081550284400834,0.6210201793959662,1.7871362875438785,0.2530597862244899,0.06168402812846288,0.24836269471976438,0.7844823333333278,0.001275666666666431,0.7844823333333278,0.13876444999999724,0.35457479257900915,0.2530597862244899,0.18472831463566913,0.6847568054196383,1.9630957731610335,166.69266745830802,82.29274536731263,9.071534895887941,176.1573517326963,143.69393292515292,176.1573517326963,170.52187480801857,166.93932469533163,166.69266745830816,166.56490991936755,-1.190226819371329,3.0453118442787988,114.88315624335536,38.58750454648608,6.211884138205258,136.11889290808338,101.4554865309255,136.11889290808338,114.94750887086623,115.05097606270742,114.88315624335533,114.79958339141997,0.28066189582411605,3.4157476544381518
MOCAP,sample01,time01,go,task_text,0.08782435999999999,0.007409724361998533,0.08607975581981243,0.4840113333333434,0.00531209999999997,0.4840113333333434,0.04542289999999826,0.12297496725516191,0.08782436000000006,0.07081874158155671,1.6490816004726112,5.738238415951612,0.874734022762763,1.040813287089052,1.0202025715950005,2.9234741000000635,0.0051594666666600056,2.9234741000000635,0.27432859999998965,1.343864910497992,0.8747340227627636,0.5400185853937701,0.7740414697876435,1.9260942202865903,0.22525570744744738,0.06324507084586381,0.2514857269227497,0.8590083000000187,0.0013437666666666634,0.8590083000000187,0.08750166666666519,0.33761694949085985,0.2252557074474473,0.15375869714049095,0.9302610366634011,2.3616923774627394,167.75228028952768,20.65201796159639,4.544449137309867,175.92780341918328,160.5964971496309,175.92780341918328,166.64637016795749,167.81382410367112,167.75228028952782,167.72159870943935,0.2545238012469558,1.6260680316837257,99.23188002750025,53.57367308212081,7.319403874778383,116.75645254461136,84.65202560119715,116.75645254461136,98.97696274821521,99.5014557022877,99.23188002750021,99.09657914115026,0.033753047553989085,2.362989309411604
MOCAP,sample02,time01,go,task_text,0.1422977918644062,0.04452051545494973,0.21099885178585623,1.287145533333442,0.002311200000000146,1.287145533333442,0.05697693333332402,0.254497891984267,0.14229779186440628,0.09783983247925979,3.0115777887108903,13.490934595453433,0.770005648813559,0.8060114033909063,0.8977813783939308,2.8978189999998976,0.003971366666670191,2.8978189999998976,0.2915039166666521,1.1827595286429513,0.7700056488135589,0.49613041023972726,0.9646803529591785,2.4807757542806077,0.23885652344632813,0.07326121414839142,0.2706680885298291,0.9468083666666326,0.0024330333333367235,0.9468083666666326,0.09476916666667315,0.36098982387493656,0.23885652344632824,0.16348089243653072,0.9984425814282685,2.532835006210921,166.93509146529587,66.91789797716926,8.180336055271157,177.75701209623654,141.34796406485495,177.75701209623654,170.30872149008164,167.13540217591213,166.93509146529598,166.83127886928196,-1.3502064089419692,3.733303933405138,104.6645828089255,29.206374992427932,5.404292274889278,116.82947557018453,91.64814196526935,116.82947557018453,105.38264523910141,104.80401361378696,104.66458280892545,104.59400863301981,-0.37705747973315484,2.441019405806203
MOCAP,sample03,time01,go,task_text,0.09775272526315773,0.014518846141935474,0.12049417472199839,0.7882660000000173,0.004169999999999866,0.7882660000000173,0.057488499999997625,0.155159406541498,0.0977527252631578,0.07507899840586363,3.081159855493375,14.634890954987075,0.7480632651461993,0.6800130500590984,0.824629037846169,2.5282267333333817,0.00490723333332898,2.5282267333333817,0.28200201666666364,1.1133785064928685,0.7480632651461984,0.49306901767013295,0.7558751483144479,2.0021052274924056,0.19435839760233903,0.04663988242465846,0.21596268757509585,0.7878728000000197,0.0018602999999996928,0.7878728000000197,0.08223216666666686,0.2905427148341656,0.1943583976023388,0.13384067376346898,0.9757795713003555,2.548391857301899,162.14120252442396,223.39472160234465,14.946394936650933,175.2475804441241,128.55411910658495,175.2475804441241,170.5824824951395,162.82863469816547,162.14120252442413,161.77732470472324,-1.0714253592584981,2.5647878363231658,120.02712189680433,38.365315542271745,6.193974131546866,134.58066541119976,106.93484167544476,134.58066541119976,120.7196743587363,120.18683499607009,120.02712189680433,119.94681599196291,-0.12519842932225234,2.2648822335972207
MOCAP,sample04,time01,go,task_text,0.09200743296432969,0.0124779402430429,0.11170470107852623,0.6250388000000133,0.00220390000000005,0.6250388000000133,0.056619683333332727,0.14471802915921889,0.09200743296432966,0.06983487806545098,2.565792176370022,10.350616267134223,0.8932416253382539,0.8889968360865904,0.9428662874907504,2.8767659666665417,0.0012471666666661217,2.8767659666665417,0.37815056666667235,1.2987984590857486,0.8932416253382536,0.596504934170031,0.644389819991521,1.8372230570145136,0.24331244569495686,0.06800832598077995,0.26078406005885396,0.8667017333333078,0.0013030999999969206,0.8667017333333078,0.11948140000000279,0.3566640887597761,0.24331244569495697,0.16850093635601956,0.8561549560863594,2.2731352491286496,168.1854003224928,71.35892932311775,8.447421460014752,178.82427077094016,146.53724894478924,178.82427077094016,171.1202310168329,168.39741034517212,168.18540032249314,168.07598447660138,-1.1601365398837893,3.0936670645699182,95.27727301248333,33.235155783965375,5.764993996871581,109.39212689708143,82.35786799198034,109.39212689708143,96.11902984806731,95.45152648585169,95.27727301248338,95.18872116279826,-0.40997343587260404,2.7836520137197542
MOCAP,sample05,time01,go,task_text,0.10415603676633427,0.013117546715824975,0.11453185895559792,0.6306803333333093,0.002213033333333465,0.6306803333333093,0.05765661666666653,0.1548096466977913,0.10415603676633427,0.08055461050301346,1.977794870428862,7.228653409682555,0.690185029789589,0.6967131147128394,0.8346934255838124,2.6536173333332216,0.0059041333333329366,2.6536173333332216,0.21075641666664377,1.0830828638929224,0.6901850297895888,0.43673456902482205,1.0262985961949276,2.5799316881840526,0.22984321699889304,0.0695528293097634,0.2637287039928786,0.8966343999999679,0.0011988333333327677,0.8966343999999679,0.09019383333333753,0.3498295780950543,0.2298432169988927,0.15497005898172103,1.0426481993290013,2.694961667996394,161.39342293299256,39.53310387798432,6.287535596558028,171.4622735624308,144.13494173178785,171.4622735624308,163.12129904662086,161.51585083175516,161.39342293299276,161.33079754991144,-1.0772021217983943,3.63340533006258,105.64202162500702,66.53510761626845,8.156905517184102,127.4785073648964,90.77630609190037,127.4785073648964,107.26294675649297,105.95646200508355,105.64202162500708,105.48437484859463,0.07800936352368647,2.532848736973897
MOCAP,sample06,time01,go,task_text,0.09411199618736406,0.01140672695129933,0.10680227971021654,0.5774650666666944,0.0009891333333332617,0.5774650666666944,0.05341764999999809,0.1423509563637343,0.09411199618736402,0.07057702457929217,1.8682619173917785,6.505298073290167,0.7567530078431374,0.719274191356585,0.8481003427405185,2.602241999999929,0.006107599999994123,2.602241999999929,0.2775044500000269,1.1366394794464165,0.7567530078431369,0.4972829917358164,0.804109234601345,2.0643719027014216,0.23239227995642733,0.06749417631791564,0.2597964132121836,0.8993759333334109,0.001170833333334014,0.8993759333334109,0.09367255000000714,0.3485690004880845,0.23239227995642733,0.16019615860574227,0.9914468776126723,2.553246393771622,152.85445934334865,245.13156321647935,15.656677911245392,174.66736093785133,100.88211327762282,174.66736093785133,156.98663722608805,153.65421342860694,152.85445934334854,152.421518807846,-1.255906731806329,4.12460923893307,76.02975165476208,39.766094433262666,6.306036348869444,92.56538365527507,60.514618532182965,92.56538365527507,76.6719290624054,76.29082009729656,76.02975165476207,75.89765598915068,-0.11964855301106671,2.620352981919561
