device,sample,times,process,task,step_length,stride_length,left_step_length,right_step_length,left_stride_length,right_stride_length,stride_speed,stride_time,step_width
MOCAP,sample06,time01,go,task_text,0.44501757519999996,0.8846493396666667,0.4832922944,0.406742856,0.8900351503999999,0.8779170762500002,1.4160651352228646,0.6255555555555554,0.21745168146178837
MOCAP,sample07,time01,go,task_text,0.5184477625000001,1.0333771994285714,0.5377018957499999,0.49919362925000016,1.036895525,1.028686098666667,1.9505658127922187,0.53,0.22346892492134846
MOCAP,sample08,time01,go,task_text,0.46076029687500003,0.9260290462857145,0.47137675850000005,0.45014383524999996,0.9320403163333332,0.92152059375,1.6021160036566218,0.5785714285714286,0.2340189386693547
MOCAP,sample09,time01,go,task_text,0.4632112276000001,0.9457582536666668,0.47644917639999995,0.4499732788000001,0.9699280017500002,0.9264224552,1.8671164124927313,0.5066666666666667,0.19605791998312247
MOCAP,sample10,time01,go,task_text,0.51703274175,1.0395357582857143,0.5314280625000001,0.502637421,1.0468294580000002,1.0340654835,2.1033634501458436,0.4942857142857144,0.19884947205303022
MOCAP,sample11,time01,go,task_text,0.46044036911111114,0.922695016,0.46369088475,0.4578399566,0.92809549075,0.91729454125,1.5346496828805047,0.60125,0.2462559586475851
MOCAP,sample12,time01,go,task_text,0.4964481315,0.9952586407142857,0.49054887,0.502347393,0.992896263,0.9984084776666666,1.9687008124153684,0.5085714285714287,0.20239486238106819
MOCAP,sample13,time01,go,task_text,0.5312561274285714,1.067444005,0.5042858273333333,0.5514838524999999,1.0788010403333332,1.0560869696666666,1.843473163909784,0.58,0.20025768973333322
MOCAP,sample14,time01,go,task_text,0.5241026630000001,1.05407935,0.5137184542500001,0.5344868717500001,1.0482053260000002,1.0619113820000001,1.8085273727268927,0.582857142857143,0.20033108138729494
MOCAP,sample15,time01,go,task_text,0.42903183449999993,0.8579293587777778,0.4263457642,0.4317179048,0.8580636690000001,0.857761471,1.5866583229713696,0.541111111111111,0.2251216980673266
MOCAP,sample16,time01,go,task_text,0.47221685987499995,0.9451491744285715,0.48433349249999996,0.46010022725,0.94443371975,0.9461031139999999,2.069878489844877,0.457142857142857,0.16802173892265196
MOCAP,sample17,time01,go,task_text,0.49460949485714284,0.9866577808333333,0.49776593024999993,0.4904009143333334,0.9876891630000001,0.9856263986666666,1.692169310658356,0.5833333333333334,0.2259568972963805
MOCAP,sample18,time01,go,task_text,0.46366633955555553,0.937297893625,0.4515513075,0.4733583652,0.9544778709999999,0.92011791625,1.731053252580012,0.5437500000000001,0.22950011407322154
MOCAP,sample19,time01,go,task_text,0.49178981600000005,0.9829436778571429,0.49407675549999996,0.48950287649999996,0.9835796320000001,0.982095739,1.974686272370081,0.4985714285714287,0.18431148352619572
MOCAP,sample20,time01,go,task_text,0.5370953443750001,1.101745169142857,0.561980581,0.5122101077500001,1.1384844763333335,1.0741906887500001,2.225284890870857,0.49571428571428583,0.20504923887078683
MOCAP,sample21,time01,go,task_text,0.4861111263333333,0.983709217,0.49403394324999994,0.4797728728000001,1.00291315075,0.96450528325,1.9523129363473462,0.505,0.21781949891190483
MOCAP,sample22,time01,go,task_text,0.441410909111111,0.8731643678750001,0.4696673936,0.4060903035,0.8738530732500001,0.8724756624999999,1.5813827897165176,0.5525000000000001,0.24773411173837198
MOCAP,sample23,time01,go,task_text,0.5465863254285716,1.0964701943333335,0.5311105753333334,0.558193138,1.111059438,1.081880950666667,1.9477152553672834,0.5633333333333331,0.20739235307560974
MOCAP,sample01,time01,go,task_web,0.46732129109090903,0.9399523725999999,0.47233031583333324,0.4613104613999999,0.9263573286,0.9535474166,1.852199067090816,0.5130000000000001,0.19083546137827717
MOCAP,sample02,time01,go,task_web,0.41854778490000005,0.8473535303333333,0.4432525794,0.3938429904,0.860175981,0.8370955698,1.3756333254171875,0.6166666666666667,0.2647652704142395
MOCAP,sample03,time01,go,task_web,0.4182273105171717,0.8480020797318182,0.39242543693090914,0.4504796525,0.8438814436636364,0.8521227158,1.4181210681172227,0.5987499999999999,0.20011612641012225
MOCAP,sample04,time01,go,task_web,0.4955139872222222,0.9887933121249999,0.5092963438,0.4782860415,0.983629616,0.99395700825,1.6507411762721966,0.6000000000000001,0.22130165246660646
MOCAP,sample05,time01,go,task_web,0.49466416125000007,0.9898466525714287,0.5203720850000001,0.46895623750000004,0.9893283225,0.9905377593333334,1.5372015910694263,0.6442857142857142,0.25511003537499993
MOCAP,sample06,time01,go,task_web,0.4558857403000001,0.9121428180000001,0.492702446,0.4190690346000001,0.9117714806,0.9126069897500001,1.5340964935382104,0.5955555555555556,0.22541669433304032
MOCAP,sample07,time01,go,task_web,0.5040007841111112,1.0134723606249998,0.5176221430000001,0.4931036969999999,1.0120216312499999,1.01492309,1.8820023175668665,0.5387500000000001,0.20726785006553927
MOCAP,sample08,time01,go,task_web,0.4681818146,0.9478079361111111,0.47560580459999996,0.4607578246000001,0.9621133197500001,0.9363636292,1.6872213148536985,0.5622222222222223,0.226626178687151
MOCAP,sample09,time01,go,task_web,0.4438953988999999,0.8892675259999998,0.4263440187999999,0.461446779,0.8877907977999999,0.8911134362499998,1.6930925161895725,0.5255555555555556,0.186430834372263
MOCAP,sample10,time01,go,task_web,0.5131850297777777,1.024433773,0.524939273,0.49849222574999996,1.0258341025,1.0230334435,2.088578486239506,0.4912500000000001,0.21381069916049375
MOCAP,sample11,time01,go,task_web,0.4575634481999999,0.9200291660000001,0.44693318460000003,0.46819371179999997,0.9151268964,0.926157003,1.3976829829728785,0.6588888888888889,0.25261205316562496
MOCAP,sample12,time01,go,task_web,0.5134228902222223,1.0315058701250002,0.519249538,0.508761572,1.0389267532500002,1.024084987,2.068361521812584,0.5,0.19476029735034783
MOCAP,sample13,time01,go,task_web,0.5289805507142857,1.0752323281666667,0.5189470953333334,0.5365056422500001,1.1110549193333334,1.039409737,1.9110727474568145,0.5633333333333334,0.20440994387654313
MOCAP,sample14,time01,go,task_web,0.5344621751111109,1.070484947,0.5226504334,0.54922685225,1.0691948622499998,1.0717750317499999,1.8524679878816,0.5787499999999999,0.19592864643811403
MOCAP,sample15,time01,go,task_web,0.4560110566666667,0.9130388621250001,0.45752952175,0.4547962845999999,0.91394267825,0.9121350460000001,1.78231262374671,0.5125000000000001,0.21922914280457378
MOCAP,sample16,time01,go,task_web,0.480172316125,0.9577857982857143,0.5011227997500001,0.4592218325,0.96034463225,0.9543740196666667,2.0694679640684632,0.4642857142857143,0.18709771356992091
MOCAP,sample17,time01,go,task_web,0.463801646111111,0.9460840533749999,0.4768189375,0.453387813,0.964365807,0.9278022997499998,1.5613511845813655,0.60625,0.2329033184283091
MOCAP,sample18,time01,go,task_web,0.48794242699999996,0.9707184062857142,0.46206359825,0.5138212557499999,0.9758848539999998,0.9638298093333332,1.8374102690953453,0.5285714285714286,0.22988865823379623
MOCAP,sample19,time01,go,task_web,0.509848446375,1.014164543142857,0.516296463,0.50340042975,1.01969689275,1.0067880770000002,1.8826394136386173,0.5399999999999999,0.1803238052101911
MOCAP,sample20,time01,go,task_web,0.5976741074285714,1.1925870366666667,0.5955143665,0.600553762,1.195611735666667,1.1895623376666666,2.426850329586714,0.4916666666666667,0.20368841802881843
MOCAP,sample21,time01,go,task_web,0.4947286833333333,1.00665302625,0.5065670657499999,0.48525797740000015,1.03363502075,0.9796710317500001,1.9560239646862045,0.5162500000000001,0.20302243832949318
MOCAP,sample22,time01,go,task_web,0.5642014157142857,1.1489984531666666,0.5488620375000001,0.58465392,1.1219551589999999,1.1760417473333333,2.2109360958188202,0.52,0.21192981115258852
MOCAP,sample23,time01,go,task_web,0.519201064375,1.040798756714286,0.5024247687500001,0.5359773600000001,1.03840212875,1.0439942606666668,1.7783456384638787,0.5857142857142856,0.21807431457725318
MOCAP,sample01,time01,turn,task_cup,0.24665100099999981,0.49330200199999963,0.07356298799999994,0.4197390139999997,0.0,0.49330200199999963,0.8505206931034476,0.5800000000000001,0.22299764464285715
MOCAP,sample02,time01,turn,task_cup,0.3085155030000002,0.6170310060000004,0.3085155030000002,0.0,0.0,0.0,0.3317371000000003,1.8599999999999994,0.22511335874331542
MOCAP,sample03,time01,turn,task_cup,0.265395202,0.530790404,0.326835937,0.20395446699999997,0.530790404,0.0,0.6718865873417713,0.7900000000000009,0.14462845372077932
MOCAP,sample04,time01,turn,task_cup,0.17691137700000015,0.3538227540000003,0.17691137700000015,0.0,0.0,0.0,0.23125670196078432,1.5300000000000011,0.20841545746103893
MOCAP,sample05,time01,turn,task_cup,0.19018774399999971,0.38037548799999943,0.19018774399999971,0.0,0.0,0.0,0.18554901853658504,2.0500000000000007,0.23879063912621373
MOCAP,sample06,time01,turn,task_cup,0.1392636313333333,0.3275053714999999,0.23721984899999993,0.09028552249999999,0.40642175299999983,0.24858899,0.4438180876912107,0.9549999999999992,0.18413306402409294
MOCAP,sample07,time01,turn,task_cup,0.48210461400000004,0.9642092280000001,0.48210461400000004,0.0,0.0,0.0,0.49701506597938117,1.9400000000000013,0.1726099765589743
MOCAP,sample08,time01,turn,task_cup,0.1870158690000001,0.3740317380000002,0.1870158690000001,0.0,0.0,0.0,0.17896255406698577,2.09,0.26716114812857145
MOCAP,sample09,time01,turn,task_cup,0.201489319,0.402978638,0.333234131,0.06974450700000001,0.402978638,0.0,0.3029914571428575,1.3299999999999983,0.19852525137155969
MOCAP,sample10,time01,turn,task_cup,0.421376953,0.842753906,0.421376953,0.0,0.0,0.0,0.5618359373333334,1.5,0.11869071927152323
MOCAP,sample11,time01,turn,task_cup,0.425200928,0.850401856,0.425200928,0.0,0.0,0.0,0.4915617664739888,1.7299999999999986,0.14055206716091959
MOCAP,sample12,time01,turn,task_cup,0.37781280550000007,0.7556256110000001,0.4579046630000001,0.29772094800000004,0.0,0.7556256110000001,0.5724436446969697,1.3200000000000003,0.1937320883948718
MOCAP,sample13,time01,turn,task_cup,0.3042057495,0.608411499,0.20925402799999993,0.3991574710000001,0.0,0.608411499,1.382753406818178,0.4400000000000013,0.2060775364264706
MOCAP,sample14,time01,turn,task_cup,0.28337158200000023,0.5667431640000005,0.28337158200000023,0.0,0.0,0.0,0.2737889681159422,2.0700000000000003,0.15568268911057684
MOCAP,sample15,time01,turn,task_cup,0.34620874,0.69241748,0.34620874,0.0,0.0,0.0,0.5017517971014497,1.379999999999999,0.14757422455395683
MOCAP,sample16,time01,turn,task_cup,0.32990612750000003,0.6598122550000001,0.47090148900000006,0.188910766,0.6598122550000001,0.0,0.7949545240963872,0.8299999999999983,0.16526162031914898
MOCAP,sample17,time01,turn,task_cup,0.23879506820000004,0.3418890380000001,0.3946930333333334,0.004948120500000042,0.3531258545,0.3306522215000002,0.8453220039839224,0.38249999999999984,0.19531796902906973
MOCAP,sample18,time01,turn,task_cup,0.16019791666666672,0.3384168700000001,0.19623999000000003,0.14217688000000006,0.47007128900000006,0.20676245100000012,0.26298016983735384,1.7249999999999996,0.21897174842298825
MOCAP,sample19,time01,turn,task_cup,0.3000380865000002,0.6000761730000004,0.3032495120000003,0.2968266610000001,0.6000761730000004,0.0,1.0715645946428602,0.5599999999999987,0.18441494852356025
MOCAP,sample20,time01,turn,task_cup,0.54046521,1.08093042,0.54046521,0.0,0.0,0.0,0.9399394956521744,1.1499999999999995,0.20143125516379304
MOCAP,sample21,time01,turn,task_cup,0.19272871900000008,0.29793359350000015,0.28025256350000005,0.017681030000000098,0.38314367700000007,0.21272351000000023,0.5102230550641018,0.6350000000000007,0.23167712074060146
MOCAP,sample22,time01,turn,task_cup,0.1655640260000001,0.3311280520000002,0.325177002,0.00595105000000018,0.3311280520000002,0.0,0.2315580783216785,1.4299999999999997,0.21541988333755274
MOCAP,sample23,time01,turn,task_cup,0.39452380399999987,0.7890476079999997,0.39452380399999987,0.0,0.0,0.0,0.421950592513369,1.8699999999999992,0.17164298511702122
MOCAP,sample01,time01,turn,task_normal,0.25781640649999993,0.5156328129999999,0.48666332999999984,0.028969483000000018,0.5156328129999999,0.0,0.669653003896104,0.7699999999999996,0.22094020223958333
MOCAP,sample02,time01,turn,task_normal,0.341777832,0.683555664,0.341777832,0.0,0.0,0.0,0.6329219111111121,1.0799999999999983,0.2579298545229357
MOCAP,sample03,time01,turn,task_normal,0.35066235300000015,0.7013247060000003,0.35066235300000015,0.0,0.0,0.0,0.48703104583333373,1.4399999999999995,0.1202909448689656
MOCAP,sample04,time01,turn,task_normal,0.49377258300000026,0.9875451660000005,0.40934106400000037,0.5782041020000002,0.0,0.9875451660000005,0.9060047394495419,1.0899999999999999,0.1594996468867925
MOCAP,sample05,time01,turn,task_normal,0.500741455,1.00148291,0.500741455,0.0,0.0,0.0,0.801186328,1.25,0.14955459278571429
MOCAP,sample06,time01,turn,task_normal,0.48006603999999986,0.9601320799999997,0.48006603999999986,0.0,0.0,0.0,0.6531510748299315,1.4700000000000006,0.2724320958682434
MOCAP,sample07,time01,turn,task_normal,0.429948974,0.859897948,0.429948974,0.0,0.0,0.0,0.6665875565891473,1.29,0.13548220775384617
MOCAP,sample08,time01,turn,task_normal,0.21211547799999986,0.4242309559999997,0.21211547799999986,0.0,0.0,0.0,0.48208063181818106,0.8800000000000008,0.2623230799775281
MOCAP,sample09,time01,turn,task_normal,0.3727809444999999,0.7455618889999998,0.287797485,0.45776440399999974,0.0,0.7455618889999998,0.6012595879032255,1.2400000000000002,0.1658336950328948
MOCAP,sample10,time01,turn,task_normal,0.4143253785000002,0.8286507570000003,0.46596630900000013,0.3626844480000002,0.8286507570000003,0.0,0.8045152980582533,1.0299999999999994,0.15071253628682157
MOCAP,sample11,time01,turn,task_normal,0.2360023189999998,0.4720046379999996,0.2360023189999998,0.0,0.0,0.0,0.3125858529801322,1.5099999999999998,0.22724312180263168
MOCAP,sample12,time01,turn,task_normal,0.32948425299999984,0.6589685059999997,0.38200183099999974,0.27696667499999994,0.6589685059999997,0.0,0.6336235634615387,1.0399999999999991,0.16760016464189187
MOCAP,sample13,time01,turn,task_normal,0.21939965800000003,0.41249011199999996,0.16678124999999988,0.24570886200000008,0.32445642100000005,0.5005238029999999,0.9563688046825408,0.4349999999999996,0.27428427379166687
MOCAP,sample14,time01,turn,task_normal,0.311871094,0.623742188,0.311871094,0.0,0.0,0.0,0.4186189181208053,1.4900000000000002,0.2127810155866666
MOCAP,sample15,time01,turn,task_normal,0.2286507565000001,0.4573015130000002,0.21374853500000013,0.2435529780000001,0.4573015130000002,0.0,1.385762160606061,0.33000000000000007,0.2753298339827586
MOCAP,sample16,time01,turn,task_normal,0.31435376000000004,0.6287075200000001,0.49227514699999997,0.1364323730000001,0.0,0.6287075200000001,0.6985639111111109,0.9000000000000004,0.19585229064112905
MOCAP,sample17,time01,turn,task_normal,0.390851379,0.781702758,0.41725561499999997,0.36444714300000003,0.781702758,0.0,0.6203990142857135,1.2600000000000016,0.20934061025609763
MOCAP,sample18,time01,turn,task_normal,0.15922375499999997,0.3346819459999999,0.1916926269999999,0.142989319,0.34237902799999986,0.32698486399999993,0.8068462288372089,0.41500000000000004,0.2749753590457516
MOCAP,sample19,time01,turn,task_normal,0.27541918900000006,0.5508383780000001,0.3678814690000003,0.18295690899999983,0.0,0.5508383780000001,0.5100355351851853,1.08,0.19345937308053698
MOCAP,sample20,time01,turn,task_normal,0.5933132320000001,1.1866264640000002,0.5933132320000001,0.0,0.0,0.0,1.0056156474576274,1.1799999999999997,0.21248592737815128
MOCAP,sample21,time01,turn,task_normal,0.18487829600000005,0.3697565920000001,0.18322924800000018,0.18652734399999993,0.0,0.3697565920000001,0.9993421405405429,0.3699999999999992,0.298203620519685
MOCAP,sample22,time01,turn,task_normal,0.4332860110000001,0.8665720220000002,0.4332860110000001,0.0,0.0,0.0,0.6717612573643408,1.290000000000001,0.1884783465538462
MOCAP,sample23,time01,turn,task_normal,0.3726326899999999,0.7452653799999998,0.3726326899999999,0.0,0.0,0.0,0.5175454027777775,1.4400000000000004,0.15982736055172408
MOCAP,sample01,time01,turn,task_text,0.30446289099999957,0.6089257819999991,0.0,0.30446289099999957,0.0,0.0,0.45442222537313376,1.3399999999999999,0.23444305419999995
MOCAP,sample02,time01,turn,task_text,0.39591516100000024,0.7918303220000005,0.39591516100000024,0.0,0.0,0.0,0.6091002476923094,1.2999999999999972,0.272322990480916
MOCAP,sample03,time01,turn,task_text,0.39023644999999996,0.7804728999999999,0.39023644999999996,0.0,0.0,0.0,0.530933945578231,1.4700000000000006,0.17779452485472963
MOCAP,sample04,time01,turn,task_text,0.44606188999999996,0.8921237799999999,0.44606188999999996,0.0,0.0,0.0,0.7024596692913387,1.2699999999999996,0.16067844328906256
MOCAP,sample05,time01,turn,task_text,0.20802069099999998,0.41604138199999996,0.19090649400000004,0.22513488799999992,0.0,0.41604138199999996,0.7429310392857159,0.5599999999999987,0.18794513183802827
MOCAP,sample06,time01,turn,task_text,0.1081147455,0.216229491,0.167801879,0.04842761200000001,0.0,0.216229491,0.48050997999999695,0.45000000000000284,0.23965415153293418
MOCAP,sample07,time01,turn,task_text,0.31643694999999983,0.6328738999999997,0.48575317299999976,0.1471207269999999,0.6328738999999997,0.0,0.5551525438596494,1.1399999999999988,0.24107493449019618
MOCAP,sample08,time01,turn,task_text,0.4657207029999999,0.9314414059999998,0.4657207029999999,0.0,0.0,0.0,0.43729643474178415,2.129999999999999,0.257418513948598
MOCAP,sample09,time01,turn,task_text,0.372575074,0.745150148,0.372575074,0.0,0.0,0.0,0.752676917171717,0.9900000000000002,0.1844453718399999
MOCAP,sample10,time01,turn,task_text,0.37326531949999997,0.7465306389999999,0.5051528319999998,0.2413778070000001,0.0,0.7465306389999999,0.6606465831858391,1.1300000000000026,0.22185623737016574
MOCAP,sample11,time01,turn,task_text,0.4128270260000002,0.8256540520000004,0.4128270260000002,0.0,0.0,0.0,0.43002815208333356,1.92,0.2237091387720208
MOCAP,sample12,time01,turn,task_text,0.33538842749999986,0.6707768549999997,0.4868144529999998,0.1839624019999999,0.6707768549999997,0.0,0.7291052771739114,0.9200000000000017,0.11563852671999994
MOCAP,sample13,time01,turn,task_text,0.45837585450000007,0.9167517090000001,0.45490783700000015,0.461843872,0.0,0.9167517090000001,0.6410851111888106,1.4300000000000015,0.13777045350837985
MOCAP,sample14,time01,turn,task_text,0.14302142350000002,0.28604284700000004,0.21366308600000017,0.07237976099999988,0.28604284700000004,0.0,0.6500973795454554,0.4399999999999995,0.25332605582231416
MOCAP,sample15,time01,turn,task_text,0.10118741833333329,0.2503912959999999,0.19722033699999986,0.05317095900000002,0.25721704099999987,0.24356555099999988,0.6955413830888022,0.3600000000000003,0.283143814388889
MOCAP,sample16,time01,turn,task_text,0.31901849400000015,0.6380369880000003,0.4414061280000001,0.19663086000000018,0.6380369880000003,0.0,0.6577700907216506,0.9699999999999989,0.17052293461313867
MOCAP,sample17,time01,turn,task_text,0.3086679069999999,0.6173358139999998,0.4484682609999999,0.1688675529999999,0.6173358139999998,0.0,0.4860911921259836,1.2700000000000014,0.18982626712716757
MOCAP,sample18,time01,turn,task_text,0.4380311269999999,0.8760622539999998,0.4380311269999999,0.0,0.0,0.0,0.6041808648275864,1.4499999999999993,0.10992823828767122
MOCAP,sample19,time01,turn,task_text,0.22692681849999996,0.4538536369999999,0.30819409100000006,0.14565954599999986,0.0,0.4538536369999999,0.42816380849056646,1.0599999999999987,0.19446862598360648
MOCAP,sample20,time01,turn,task_text,0.310653137,0.5277359309999999,0.4042234800000001,0.12351245099999986,0.722027771,0.33344409099999983,1.2891210421874981,0.39500000000000046,0.271304571183206
MOCAP,sample21,time01,turn,task_text,0.36742089899999986,0.7348417979999997,0.36742089899999986,0.0,0.0,0.0,0.4680521006369424,1.5700000000000003,0.18226680846835436
MOCAP,sample22,time01,turn,task_text,0.20720037800000002,0.41440075600000004,0.398377929,0.016022827000000017,0.41440075600000004,0.0,0.36350943508771916,1.1400000000000006,0.28282100901840473
MOCAP,sample23,time01,turn,task_text,0.5405842280000002,1.0811684560000003,0.5405842280000002,0.0,0.0,0.0,0.5781649497326208,1.8699999999999992,0.21154481163829786
MOCAP,sample01,time01,turn,task_web,0.4656286620000003,0.9312573240000006,0.0,0.4656286620000003,0.0,0.0,0.7959464307692301,1.1700000000000017,0.18403854411864407
MOCAP,sample02,time01,turn,task_web,0.42446484400000006,0.8489296880000001,0.42446484400000006,0.0,0.0,0.0,0.4878906252873568,1.7399999999999984,0.2220298331257145
MOCAP,sample03,time01,turn,task_web,0.2611066889999999,0.5222133779999998,0.3011225579999999,0.2210908199999999,0.5222133779999998,0.0,0.9670618111111122,0.5399999999999991,0.11219175932549512
MOCAP,sample04,time01,turn,task_web,0.27717419450000014,0.5543483890000003,0.4189107670000003,0.13543762199999998,0.5543483890000003,0.0,0.4106284362962966,1.3499999999999996,0.18447720892024533
MOCAP,sample05,time01,turn,task_web,0.26585022,0.53170044,0.28199975600000005,0.249700684,0.53170044,0.0,0.5717209032258067,0.9299999999999997,0.19621280758208967
MOCAP,sample06,time01,turn,task_web,0.18168591299999992,0.36337182599999984,0.18168591299999992,0.0,0.0,0.0,0.21758791976047895,1.67,0.24131115740476197
MOCAP,sample07,time01,turn,task_web,0.37041094949999986,0.7408218989999997,0.5243037109999997,0.216518188,0.0,0.7408218989999997,0.6674071162162153,1.1100000000000012,0.15961524231927715
MOCAP,sample08,time01,turn,task_web,0.31243493600000005,0.6248698720000001,0.31243493600000005,0.0,0.0,0.0,0.29898080000000005,2.09,0.2117251575809523
MOCAP,sample09,time01,turn,task_web,0.23837341266666665,0.4652463979999999,0.21537255799999988,0.24987384,0.3905087879999998,0.539984008,0.6668938739669422,0.8250000000000002,0.13957487190425533
MOCAP,sample10,time01,turn,task_web,0.2515771485,0.503154297,0.16419580099999997,0.33895849600000005,0.0,0.503154297,1.1979864214285716,0.41999999999999993,0.21529080388059701
MOCAP,sample11,time01,turn,task_web,0.43256140100000007,0.8651228020000001,0.43256140100000007,0.0,0.0,0.0,0.38449902311111117,2.25,0.2573131783053099
MOCAP,sample12,time01,turn,task_web,0.3278738404999999,0.6557476809999998,0.30722680699999994,0.34852087399999987,0.0,0.6557476809999998,0.5702153747826083,1.1500000000000004,0.20475834566272177
MOCAP,sample13,time01,turn,task_web,0.49964001499999977,0.9992800299999995,0.49964001499999977,0.0,0.0,0.0,0.8190819918032785,1.2199999999999998,0.10584900369105696
MOCAP,sample14,time01,turn,task_web,0.20837670900000016,0.4167534180000003,0.20837670900000016,0.0,0.0,0.0,0.34729451500000047,1.1999999999999993,0.21257557181818199
MOCAP,sample15,time01,turn,task_web,0.38855090299999984,0.7771018059999997,0.5165299069999998,0.2605718989999999,0.0,0.7771018059999997,0.6369686934426233,1.2199999999999989,0.23617069806918237
MOCAP,sample16,time01,turn,task_web,0.17391967799999997,0.34783935599999993,0.14531030300000003,0.2025290529999999,0.0,0.34783935599999993,1.0540586545454542,0.33000000000000007,0.23543316540707968
MOCAP,sample17,time01,turn,task_web,0.400973633,0.801947266,0.400973633,0.0,0.0,0.0,0.4662484104651161,1.7200000000000006,0.14530883705780348
MOCAP,sample18,time01,turn,task_web,0.505022705,1.01004541,0.505022705,0.0,0.0,0.0,0.6645035592105265,1.5199999999999996,0.14715491567320257
MOCAP,sample19,time01,turn,task_web,0.28249633799999985,0.5649926759999997,0.3304678959999998,0.23452477999999988,0.5649926759999997,0.0,0.47478376134453776,1.1899999999999995,0.1839912031340781
MOCAP,sample20,time01,turn,task_web,0.14283361799999997,0.29393450899999995,0.15936816399999998,0.13456634499999998,0.20643273900000003,0.3814362789999999,0.8484104617262413,0.3400000000000003,0.27519313097247694
MOCAP,sample21,time01,turn,task_web,0.4108300780000005,0.821660156000001,0.4108300780000005,0.0,0.0,0.0,0.5103479229813672,1.6099999999999994,0.1783638320987654
MOCAP,sample22,time01,turn,task_web,0.41648148599999996,0.8317338254999999,0.4140231929999998,0.41771063250000007,0.7552164299999999,0.9082512209999998,1.1096160781205169,0.8699999999999997,0.16751382746408836
MOCAP,sample23,time01,turn,task_web,0.26885064699999994,0.5377012939999999,0.4472186279999999,0.09048266599999999,0.5377012939999999,0.0,0.39536859852941186,1.3599999999999994,0.24215868770059884
MOCAP,sample01,time02,back,task_cup,0.4965790676666667,0.9856477813750002,0.46196676250000007,0.5242689118,0.9852657317500001,0.9860298310000002,1.9939169279606592,0.49624999999999986,0.18805898546516858
MOCAP,sample02,time02,back,task_cup,0.426864821,0.8582882524444444,0.4004796144,0.45325002760000005,0.853729642,0.8639865154999999,1.3980534644768197,0.6144444444444443,0.24295130795979877
MOCAP,sample03,time02,back,task_cup,0.38963481711111114,0.7828377776250002,0.4052068467500001,0.3771771934,0.7826603942500002,0.7830151610000002,1.1721805653087518,0.6687499999999997,0.18560388744785292
MOCAP,sample04,time02,back,task_cup,0.43800541188888886,0.8847440340000001,0.41848790725,0.45361941559999996,0.86328494275,0.90620312525,1.5466810787105087,0.5774999999999999,0.19679556787109379
MOCAP,sample05,time02,back,task_cup,0.433941744,0.8667408085555556,0.3925946068000001,0.4752888811999999,0.867883488,0.86531245925,1.3199964642642994,0.6577777777777778,0.21616304737745112
MOCAP,sample06,time02,back,task_cup,0.45175369738888904,0.9006892655625003,0.41352906175000004,0.48233340590000007,0.89322845775,0.9081500733750001,1.4617008638694213,0.6187500000000001,0.20092956109498178
MOCAP,sample07,time02,back,task_cup,0.44061398930000006,0.8845069173333333,0.4248757478,0.4563522308,0.8812279786000001,0.8886055907500001,1.667065899685521,0.5322222222222222,0.19260751985518587
MOCAP,sample08,time02,back,task_cup,0.4956320928888889,0.9953778363750001,0.4881665095000001,0.5016045596,0.9891319257500002,1.001623747,1.8801151708832424,0.53,0.22498463744065947
MOCAP,sample09,time02,back,task_cup,0.44380083288888883,0.8908178653749999,0.4482014105,0.44028037079999993,0.88598259925,0.8956531315,1.6638687343837424,0.5362499999999999,0.19068031769371202
MOCAP,sample10,time02,back,task_cup,0.4742209437777778,0.957885841125,0.47236418924999996,0.47570634740000006,0.93852104925,0.9772506329999999,1.8653347773898497,0.5149999999999999,0.20392730128859046
MOCAP,sample11,time02,back,task_cup,0.46738707125,0.943286555,0.47337516375000005,0.46139897874999997,0.9347741425,0.9546364383333333,1.6018002377630864,0.5900000000000001,0.24316210278571435
MOCAP,sample12,time02,back,task_cup,0.4193252373,0.8402747651111111,0.4063772598,0.4322732148,0.8386504746,0.84230512825,1.3375778935345186,0.63,0.1881389312333887
MOCAP,sample13,time02,back,task_cup,0.5394153182857143,1.0789780073333335,0.5194128480000001,0.554417171,1.0634912520000002,1.0944647626666668,1.9752217015366715,0.5466666666666669,0.20321957320698253
MOCAP,sample14,time02,back,task_cup,0.488520357,0.9779285407142858,0.480747242,0.49629347199999996,0.9791123096666666,0.9770407139999999,1.648632311479743,0.5942857142857141,0.19496831000000012
MOCAP,sample15,time02,back,task_cup,0.46836078755555555,0.93414073625,0.44232236175000006,0.48919152819999995,0.93256647175,0.9357150007499999,2.0433170744447877,0.4575,0.18806337562406023
MOCAP,sample16,time02,back,task_cup,0.4637762231111111,0.9295378838750001,0.4552842924999999,0.4705697676000001,0.92591556925,0.9331601985,2.0674318793164184,0.44999999999999996,0.17436585374870472
MOCAP,sample17,time02,back,task_cup,0.5392245622857144,1.0943673423333333,0.5540298563333333,0.52812059175,1.0702661256666666,1.1184685590000003,2.0720228073587643,0.5283333333333333,0.1948713202874016
MOCAP,sample18,time02,back,task_cup,0.44321459288888887,0.8964560089999999,0.46627024074999995,0.42477007460000016,0.8922366792499998,0.9006753387500002,1.456531500065492,0.6162500000000002,0.2026168715447895
MOCAP,sample19,time02,back,task_cup,0.48859390449999995,0.9831340201428571,0.47124252299999997,0.505945286,0.9910623016666665,0.9771878090000001,1.895395317650242,0.5214285714285712,0.17657850845454556
